_time,_measurement,data_type,pkt,dir,log_raw_hex,log_msg,can_id,dlc,scenario,timestamp_epoch,label_raw,log_lvl
2016-11-03 18:39:38.589668+00:00,can,CAN,4085,rx,05 21 74 09 21 21 00 6F,<CAN  flags=0x0 identifier=0x316 length=8 reserved=0 data=b'\x05!t\t!!\x00o' |>,0316,8,attack_dos,1478198378.589668,R,normal
2016-11-03 18:39:38.594793+00:00,can,CAN,4086,rx,FB 7F 00 00 46 7F 07 81,<CAN  flags=0x0 identifier=0x131 length=8 reserved=0 data=b'\xfb\x7f\x00\x00F\x7f\x07\x81' |>,0131,8,attack_dos,1478198378.594793,R,normal
2016-11-03 18:39:38.600218+00:00,can,CAN,4087,rx,D8 00 00 89 00 00 00 00,<CAN  flags=0x0 identifier=0x545 length=8 reserved=0 data=b'\xd8\x00\x00\x89\x00\x00\x00\x00' |>,0545,8,attack_dos,1478198378.600218,R,normal
2016-11-03 18:39:38.600464+00:00,can,CAN,4088,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.600464,T,attack
2016-11-03 18:39:38.600713+00:00,can,CAN,4089,rx,00 00 00 80 00 69 D1 13,<CAN  flags=0x0 identifier=0x4f0 length=8 reserved=0 data=b'\x00\x00\x00\x80\x00i\xd1\x13' |>,04F0,8,attack_dos,1478198378.600713,R,normal
2016-11-03 18:39:38.600962+00:00,can,CAN,4090,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.600962,T,attack
2016-11-03 18:39:38.601296+00:00,can,CAN,4091,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.601296,T,attack
2016-11-03 18:39:38.601629+00:00,can,CAN,4092,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.601629,T,attack
2016-11-03 18:39:38.601964+00:00,can,CAN,4093,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.601964,T,attack
2016-11-03 18:39:38.602224+00:00,can,CAN,4094,rx,14 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x2c0 length=8 reserved=0 data=b'\x14\x00\x00\x00\x00\x00\x00\x00' |>,02C0,8,attack_dos,1478198378.602224,R,normal
2016-11-03 18:39:38.602468+00:00,can,CAN,4095,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.602468,T,attack
2016-11-03 18:39:38.602804+00:00,can,CAN,4096,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.602804,T,attack
2016-11-03 18:39:38.603136+00:00,can,CAN,4097,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.603136,T,attack
2016-11-03 18:39:38.603398+00:00,can,CAN,4098,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x430 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0430,8,attack_dos,1478198378.603398,R,normal
2016-11-03 18:39:38.603647+00:00,can,CAN,4099,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.603647,T,attack
2016-11-03 18:39:38.603883+00:00,can,CAN,4100,rx,29 27 27 23 00 00 00 9A,"<CAN  flags=0x0 identifier=0x4b1 length=8 reserved=0 data=b"")''#\x00\x00\x00\x9a"" |>",04B1,8,attack_dos,1478198378.603883,R,normal
2016-11-03 18:39:38.604127+00:00,can,CAN,4101,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.604127,T,attack
2016-11-03 18:39:38.604383+00:00,can,CAN,4102,rx,08 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x1f1 length=8 reserved=0 data=b'\x08\x00\x00\x00\x00\x00\x00\x00' |>,01F1,8,attack_dos,1478198378.604383,R,normal
2016-11-03 18:39:38.604628+00:00,can,CAN,4103,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.604628,T,attack
2016-11-03 18:39:38.609060+00:00,can,CAN,4104,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.60906,T,attack
2016-11-03 18:39:38.609305+00:00,can,CAN,4105,rx,05 21 74 09 21 21 00 6F,<CAN  flags=0x0 identifier=0x316 length=8 reserved=0 data=b'\x05!t\t!!\x00o' |>,0316,8,attack_dos,1478198378.609305,R,normal
2016-11-03 18:39:38.609547+00:00,can,CAN,4106,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.609547,T,attack
2016-11-03 18:39:38.609798+00:00,can,CAN,4107,rx,40 BC 7F 14 11 20 00 14,<CAN  flags=0x0 identifier=0x329 length=8 reserved=0 data=b'@\xbc\x7f\x14\x11 \x00\x14' |>,0329,8,attack_dos,1478198378.609798,R,normal
2016-11-03 18:39:38.610038+00:00,can,CAN,4108,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.610038,T,attack
2016-11-03 18:39:38.610299+00:00,can,CAN,4109,rx,00 20 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x370 length=8 reserved=0 data=b'\x00 \x00\x00\x00\x00\x00\x00' |>,0370,8,attack_dos,1478198378.610299,R,normal
2016-11-03 18:39:38.610538+00:00,can,CAN,4110,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.610538,T,attack
2016-11-03 18:39:38.610833+00:00,can,CAN,4111,rx,00 40 60 FF 7E D1 08 00,<CAN  flags=0x0 identifier=0x43f length=8 reserved=0 data=b'\x00@`\xff~\xd1\x08\x00' |>,043F,8,attack_dos,1478198378.610833,R,normal
2016-11-03 18:39:38.611037+00:00,can,CAN,4112,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.611037,T,attack
2016-11-03 18:39:38.611288+00:00,can,CAN,4113,rx,FF 00 00 00 FF D1 08 00,<CAN  flags=0x0 identifier=0x440 length=8 reserved=0 data=b'\xff\x00\x00\x00\xff\xd1\x08\x00' |>,0440,8,attack_dos,1478198378.611288,R,normal
2016-11-03 18:39:38.611532+00:00,can,CAN,4114,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.611532,T,attack
2016-11-03 18:39:38.611794+00:00,can,CAN,4115,rx,D8 00 00 88 00 00 00 00,<CAN  flags=0x0 identifier=0x545 length=8 reserved=0 data=b'\xd8\x00\x00\x88\x00\x00\x00\x00' |>,0545,8,attack_dos,1478198378.611794,R,normal
2016-11-03 18:39:38.612029+00:00,can,CAN,4116,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.612029,T,attack
2016-11-03 18:39:38.612293+00:00,can,CAN,4117,rx,14 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x2c0 length=8 reserved=0 data=b'\x14\x00\x00\x00\x00\x00\x00\x00' |>,02C0,8,attack_dos,1478198378.612293,R,normal
2016-11-03 18:39:38.612536+00:00,can,CAN,4118,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.612536,T,attack
2016-11-03 18:39:38.612679+00:00,can,CAN,4119,rx,01 00,<CAN  flags=0x0 identifier=0x5f0 length=2 reserved=0 data=b'\x01\x00' |>,05F0,2,attack_dos,1478198378.612679,R,normal
2016-11-03 18:39:38.612926+00:00,can,CAN,4120,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.612926,T,attack
2016-11-03 18:39:38.613189+00:00,can,CAN,4121,rx,00 00 00 00 00 08 09 A5,<CAN  flags=0x0 identifier=0x2 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x08\t\xa5' |>,0002,8,attack_dos,1478198378.613189,R,normal
2016-11-03 18:39:38.613432+00:00,can,CAN,4122,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.613432,T,attack
2016-11-03 18:39:38.613679+00:00,can,CAN,4123,rx,00 21 10 FF 00 FF 00 00,<CAN  flags=0x0 identifier=0x153 length=8 reserved=0 data=b'\x00!\x10\xff\x00\xff\x00\x00' |>,0153,8,attack_dos,1478198378.613679,R,normal
2016-11-03 18:39:38.613922+00:00,can,CAN,4124,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.613922,T,attack
2016-11-03 18:39:38.614252+00:00,can,CAN,4125,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.614252,T,attack
2016-11-03 18:39:38.614496+00:00,can,CAN,4126,rx,5C 85 74 09 00 1F 02 00,<CAN  flags=0x0 identifier=0xa0 length=8 reserved=0 data=b'\\\x85t\t\x00\x1f\x02\x00' |>,00A0,8,attack_dos,1478198378.614496,R,normal
2016-11-03 18:39:38.619415+00:00,can,CAN,4127,rx,05 21 74 09 21 21 00 6F,<CAN  flags=0x0 identifier=0x316 length=8 reserved=0 data=b'\x05!t\t!!\x00o' |>,0316,8,attack_dos,1478198378.619415,R,normal
2016-11-03 18:39:38.619905+00:00,can,CAN,4128,rx,40 BC 7F 14 11 20 00 14,<CAN  flags=0x0 identifier=0x329 length=8 reserved=0 data=b'@\xbc\x7f\x14\x11 \x00\x14' |>,0329,8,attack_dos,1478198378.619905,R,normal
2016-11-03 18:39:38.620153+00:00,can,CAN,4129,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.620153,T,attack
2016-11-03 18:39:38.620404+00:00,can,CAN,4130,rx,00 40 60 FF 7E D0 08 00,<CAN  flags=0x0 identifier=0x43f length=8 reserved=0 data=b'\x00@`\xff~\xd0\x08\x00' |>,043F,8,attack_dos,1478198378.620404,R,normal
2016-11-03 18:39:38.620650+00:00,can,CAN,4131,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.62065,T,attack
2016-11-03 18:39:38.620901+00:00,can,CAN,4132,rx,FF 00 00 00 FF D0 08 00,<CAN  flags=0x0 identifier=0x440 length=8 reserved=0 data=b'\xff\x00\x00\x00\xff\xd0\x08\x00' |>,0440,8,attack_dos,1478198378.620901,R,normal
2016-11-03 18:39:38.621150+00:00,can,CAN,4133,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.62115,T,attack
2016-11-03 18:39:38.621398+00:00,can,CAN,4134,rx,00 00 00 80 00 69 D1 13,<CAN  flags=0x0 identifier=0x4f0 length=8 reserved=0 data=b'\x00\x00\x00\x80\x00i\xd1\x13' |>,04F0,8,attack_dos,1478198378.621398,R,normal
2016-11-03 18:39:38.621643+00:00,can,CAN,4135,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.621643,T,attack
2016-11-03 18:39:38.621895+00:00,can,CAN,4136,rx,D8 00 00 8A 00 00 00 00,<CAN  flags=0x0 identifier=0x545 length=8 reserved=0 data=b'\xd8\x00\x00\x8a\x00\x00\x00\x00' |>,0545,8,attack_dos,1478198378.621895,R,normal
2016-11-03 18:39:38.626989+00:00,can,CAN,4137,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.626989,T,attack
2016-11-03 18:39:38.627481+00:00,can,CAN,4138,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.627481,T,attack
2016-11-03 18:39:38.627735+00:00,can,CAN,4139,rx,00 00 00 00 12 0F 2A E7,<CAN  flags=0x0 identifier=0x140 length=8 reserved=0 data=b'\x00\x00\x00\x00\x12\x0f*\xe7' |>,0140,8,attack_dos,1478198378.627735,R,normal
2016-11-03 18:39:38.627979+00:00,can,CAN,4140,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.627979,T,attack
2016-11-03 18:39:38.628228+00:00,can,CAN,4141,rx,FE 5B 00 00 00 3C 00 00,<CAN  flags=0x0 identifier=0x18f length=8 reserved=0 data=b'\xfe[\x00\x00\x00<\x00\x00' |>,018F,8,attack_dos,1478198378.628228,R,normal
2016-11-03 18:39:38.628474+00:00,can,CAN,4142,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.628474,T,attack
2016-11-03 18:39:38.628711+00:00,can,CAN,4143,rx,19 21 21 30 08 8E 6D 3B,<CAN  flags=0x0 identifier=0x260 length=8 reserved=0 data=b'\x19!!0\x08\x8em;' |>,0260,8,attack_dos,1478198378.628711,R,normal
2016-11-03 18:39:38.628956+00:00,can,CAN,4144,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.628956,T,attack
2016-11-03 18:39:38.629196+00:00,can,CAN,4145,rx,64 00 9A 1D 97 02 BD 00,<CAN  flags=0x0 identifier=0x2a0 length=8 reserved=0 data=b'd\x00\x9a\x1d\x97\x02\xbd\x00' |>,02A0,8,attack_dos,1478198378.629196,R,normal
2016-11-03 18:39:38.629444+00:00,can,CAN,4146,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.629444,T,attack
2016-11-03 18:39:38.629680+00:00,can,CAN,4147,rx,05 21 68 09 21 21 00 6F,<CAN  flags=0x0 identifier=0x316 length=8 reserved=0 data=b'\x05!h\t!!\x00o' |>,0316,8,attack_dos,1478198378.62968,R,normal
2016-11-03 18:39:38.629926+00:00,can,CAN,4148,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.629926,T,attack
2016-11-03 18:39:38.630171+00:00,can,CAN,4149,rx,40 BC 7F 14 11 20 00 14,<CAN  flags=0x0 identifier=0x329 length=8 reserved=0 data=b'@\xbc\x7f\x14\x11 \x00\x14' |>,0329,8,attack_dos,1478198378.630171,R,normal
2016-11-03 18:39:38.630413+00:00,can,CAN,4150,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.630413,T,attack
2016-11-03 18:39:38.630668+00:00,can,CAN,4151,rx,00 40 60 FF 7E CF 08 00,<CAN  flags=0x0 identifier=0x43f length=8 reserved=0 data=b'\x00@`\xff~\xcf\x08\x00' |>,043F,8,attack_dos,1478198378.630668,R,normal
2016-11-03 18:39:38.630914+00:00,can,CAN,4152,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.630914,T,attack
2016-11-03 18:39:38.631164+00:00,can,CAN,4153,rx,FF 00 00 00 FF CF 08 00,<CAN  flags=0x0 identifier=0x440 length=8 reserved=0 data=b'\xff\x00\x00\x00\xff\xcf\x08\x00' |>,0440,8,attack_dos,1478198378.631164,R,normal
2016-11-03 18:39:38.631411+00:00,can,CAN,4154,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.631411,T,attack
2016-11-03 18:39:38.631654+00:00,can,CAN,4155,rx,D8 5B 00 8A 00 00 00 00,<CAN  flags=0x0 identifier=0x545 length=8 reserved=0 data=b'\xd8[\x00\x8a\x00\x00\x00\x00' |>,0545,8,attack_dos,1478198378.631654,R,normal
2016-11-03 18:39:38.636554+00:00,can,CAN,4156,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.636554,T,attack
2016-11-03 18:39:38.637051+00:00,can,CAN,4157,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.637051,T,attack
2016-11-03 18:39:38.637307+00:00,can,CAN,4158,rx,FF 00 00 00 FF CF 08 00,<CAN  flags=0x0 identifier=0x440 length=8 reserved=0 data=b'\xff\x00\x00\x00\xff\xcf\x08\x00' |>,0440,8,attack_dos,1478198378.637307,R,normal
2016-11-03 18:39:38.637547+00:00,can,CAN,4159,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.637547,T,attack
2016-11-03 18:39:38.637788+00:00,can,CAN,4160,rx,05 22 68 09 22 21 00 6F,"<CAN  flags=0x0 identifier=0x316 length=8 reserved=0 data=b'\x05""h\t""!\x00o' |>",0316,8,attack_dos,1478198378.637788,R,normal
2016-11-03 18:39:38.638034+00:00,can,CAN,4161,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.638034,T,attack
2016-11-03 18:39:38.638283+00:00,can,CAN,4162,rx,FE 5B 00 00 00 3C 00 00,<CAN  flags=0x0 identifier=0x18f length=8 reserved=0 data=b'\xfe[\x00\x00\x00<\x00\x00' |>,018F,8,attack_dos,1478198378.638283,R,normal
2016-11-03 18:39:38.638526+00:00,can,CAN,4163,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.638526,T,attack
2016-11-03 18:39:38.638772+00:00,can,CAN,4164,rx,19 22 22 30 08 8E 6D 06,"<CAN  flags=0x0 identifier=0x260 length=8 reserved=0 data=b'\x19""""0\x08\x8em\x06' |>",0260,8,attack_dos,1478198378.638772,R,normal
2016-11-03 18:39:38.639014+00:00,can,CAN,4165,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.639014,T,attack
2016-11-03 18:39:38.639261+00:00,can,CAN,4166,rx,04 00 9A 1D 97 02 BD 00,<CAN  flags=0x0 identifier=0x2a0 length=8 reserved=0 data=b'\x04\x00\x9a\x1d\x97\x02\xbd\x00' |>,02A0,8,attack_dos,1478198378.639261,R,normal
2016-11-03 18:39:38.639505+00:00,can,CAN,4167,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.639505,T,attack
2016-11-03 18:39:38.639747+00:00,can,CAN,4168,rx,40 BC 7F 14 11 20 00 14,<CAN  flags=0x0 identifier=0x329 length=8 reserved=0 data=b'@\xbc\x7f\x14\x11 \x00\x14' |>,0329,8,attack_dos,1478198378.639747,R,normal
2016-11-03 18:39:38.639992+00:00,can,CAN,4169,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.639992,T,attack
2016-11-03 18:39:38.640245+00:00,can,CAN,4170,rx,D8 00 00 89 00 00 00 00,<CAN  flags=0x0 identifier=0x545 length=8 reserved=0 data=b'\xd8\x00\x00\x89\x00\x00\x00\x00' |>,0545,8,attack_dos,1478198378.640245,R,normal
2016-11-03 18:39:38.640489+00:00,can,CAN,4171,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.640489,T,attack
2016-11-03 18:39:38.640742+00:00,can,CAN,4172,rx,00 00 00 80 00 69 D1 13,<CAN  flags=0x0 identifier=0x4f0 length=8 reserved=0 data=b'\x00\x00\x00\x80\x00i\xd1\x13' |>,04F0,8,attack_dos,1478198378.640742,R,normal
2016-11-03 18:39:38.640997+00:00,can,CAN,4173,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.640997,T,attack
2016-11-03 18:39:38.641318+00:00,can,CAN,4174,rx,00 00 00 00 A0 22 00 00,"<CAN  flags=0x0 identifier=0x690 length=8 reserved=0 data=b'\x00\x00\x00\x00\xa0""\x00\x00' |>",0690,8,attack_dos,1478198378.641318,R,normal
2016-11-03 18:39:38.641563+00:00,can,CAN,4175,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.641563,T,attack
2016-11-03 18:39:38.641899+00:00,can,CAN,4176,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.641899,T,attack
2016-11-03 18:39:38.642191+00:00,can,CAN,4177,rx,14 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x2c0 length=8 reserved=0 data=b'\x14\x00\x00\x00\x00\x00\x00\x00' |>,02C0,8,attack_dos,1478198378.642191,R,normal
2016-11-03 18:39:38.642436+00:00,can,CAN,4178,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.642436,T,attack
2016-11-03 18:39:38.642775+00:00,can,CAN,4179,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.642775,T,attack
2016-11-03 18:39:38.643112+00:00,can,CAN,4180,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.643112,T,attack
2016-11-03 18:39:38.643370+00:00,can,CAN,4181,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x430 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0430,8,attack_dos,1478198378.64337,R,normal
2016-11-03 18:39:38.643613+00:00,can,CAN,4182,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.643613,T,attack
2016-11-03 18:39:38.643853+00:00,can,CAN,4183,rx,29 27 27 23 00 00 00 9A,"<CAN  flags=0x0 identifier=0x4b1 length=8 reserved=0 data=b"")''#\x00\x00\x00\x9a"" |>",04B1,8,attack_dos,1478198378.643853,R,normal
2016-11-03 18:39:38.644100+00:00,can,CAN,4184,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.6441,T,attack
2016-11-03 18:39:38.644356+00:00,can,CAN,4185,rx,08 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x1f1 length=8 reserved=0 data=b'\x08\x00\x00\x00\x00\x00\x00\x00' |>,01F1,8,attack_dos,1478198378.644356,R,normal
2016-11-03 18:39:38.648794+00:00,can,CAN,4186,rx,19 21 22 30 08 8E 6C 19,"<CAN  flags=0x0 identifier=0x260 length=8 reserved=0 data=b'\x19!""0\x08\x8el\x19' |>",0260,8,attack_dos,1478198378.648794,R,normal
2016-11-03 18:39:38.649040+00:00,can,CAN,4187,rx,00 00 00 00 00 00 00 00,<CAN  flags=0x0 identifier=0x0 length=8 reserved=0 data=b'\x00\x00\x00\x00\x00\x00\x00\x00' |>,0000,8,attack_dos,1478198378.64904,T,attack
2016-11-03 18:39:38.649282+00:00,can,CAN,4188,rx,24 00 9A 1D 97 02 BD 00,<CAN  flags=0x0 identifier=0x2a0 length=8 reserved=0 data=b'$\x00\x9a\x1d\x97\x02\xbd\x00' |>,02A0,8,attack_dos,1478198378.649282,R,normal
